n_train_a,n_guard_a,n_train_d,n_guard_d,n_train_r,n_guard_r,pfa,tar_thresh,precision,recall,f1,tp,fp,fn
2,1,1,1,5,2,1e-05,-35.0,0.1311706629055007,0.465,0.20462046204620463,93,616,107
2,1,1,1,5,2,1e-05,-30.0,0.15,0.465,0.22682926829268296,93,527,107
2,1,1,1,5,2,1e-05,-25.0,0.15213675213675212,0.445,0.2267515923566879,89,496,111
2,1,1,1,5,2,1e-05,-20.0,0.14166666666666666,0.34,0.2,68,412,132
2,1,1,1,5,2,1e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,1,5,2,1e-05,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,1,5,2,1e-05,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,1,5,2,1e-05,0.0,1.0,0.0,0.0,0,0,200
2,1,1,1,5,3,0.01,-9999.0,0.008886220354247973,0.74,0.01756155443488579,148,16507,52
2,1,1,1,5,3,0.01,-40.0,0.04,0.74,0.0758974358974359,148,3552,52
2,1,1,1,5,3,0.01,-35.0,0.10061182868796736,0.74,0.17713943746259725,148,1323,52
2,1,1,1,5,3,0.01,-30.0,0.15233160621761657,0.735,0.25236051502145923,147,818,53
2,1,1,1,5,3,0.01,-25.0,0.17156105100463678,0.555,0.26210153482880755,111,536,89
2,1,1,1,5,3,0.01,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,1,1,5,3,0.01,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,1,5,3,0.01,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,1,5,3,0.01,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,1,5,3,0.01,0.0,1.0,0.0,0.0,0,0,200
2,1,1,1,5,3,0.003,-9999.0,0.010267303947601345,0.58,0.020177422160375717,116,11182,84
2,1,1,1,5,3,0.003,-40.0,0.03515151515151515,0.58,0.06628571428571428,116,3184,84
2,1,1,1,5,3,0.003,-35.0,0.0943089430894309,0.58,0.16223776223776223,116,1114,84
2,1,1,1,5,3,0.003,-30.0,0.1357733175914994,0.575,0.21967526265520534,115,732,85
2,1,1,1,5,3,0.003,-25.0,0.165625,0.53,0.2523809523809524,106,534,94
2,1,1,1,5,3,0.003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,1,1,5,3,0.003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,1,5,3,0.003,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,1,5,3,0.003,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,1,5,3,0.003,0.0,1.0,0.0,0.0,0,0,200
2,1,1,1,5,3,0.001,-9999.0,0.014245738997710507,0.56,0.027784668816670802,112,7750,88
2,1,1,1,5,3,0.001,-40.0,0.03836930455635491,0.56,0.07181789034947098,112,2807,88
2,1,1,1,5,3,0.001,-35.0,0.10303587856485741,0.56,0.17404817404817405,112,975,88
2,1,1,1,5,3,0.001,-30.0,0.14068441064638784,0.555,0.224469160768453,111,678,89
2,1,1,1,5,3,0.001,-25.0,0.16375198728139906,0.515,0.24849215922798554,103,526,97
2,1,1,1,5,3,0.001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,1,1,5,3,0.001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,1,5,3,0.001,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,1,5,3,0.001,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,1,5,3,0.001,0.0,1.0,0.0,0.0,0,0,200
2,1,1,1,5,3,0.0003,-9999.0,0.01922000373203956,0.515,0.03705702464472027,103,5256,97
2,1,1,1,5,3,0.0003,-40.0,0.039584934665641815,0.515,0.07351891506067094,103,2499,97
2,1,1,1,5,3,0.0003,-35.0,0.10785340314136126,0.515,0.17835497835497835,103,852,97
2,1,1,1,5,3,0.0003,-30.0,0.1356382978723404,0.51,0.2142857142857143,102,650,98
2,1,1,1,5,3,0.0003,-25.0,0.15721231766612642,0.485,0.23745410036719705,97,520,103
2,1,1,1,5,3,0.0003,-20.0,0.15353535353535352,0.38,0.218705035971223,76,419,124
2,1,1,1,5,3,0.0003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,1,5,3,0.0003,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,1,5,3,0.0003,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,1,5,3,0.0003,0.0,1.0,0.0,0.0,0,0,200
2,1,1,1,5,3,0.0001,-9999.0,0.024706457925636006,0.505,0.04710820895522388,101,3987,99
2,1,1,1,5,3,0.0001,-40.0,0.042348008385744235,0.505,0.0781431334622824,101,2284,99
2,1,1,1,5,3,0.0001,-35.0,0.1173054587688734,0.505,0.19038642789820923,101,760,99
2,1,1,1,5,3,0.0001,-30.0,0.13908205841446453,0.5,0.2176278563656148,100,619,100
2,1,1,1,5,3,0.0001,-25.0,0.15548281505728315,0.475,0.2342786683107275,95,516,105
2,1,1,1,5,3,0.0001,-20.0,0.15040650406504066,0.37,0.21387283236994223,74,418,126
2,1,1,1,5,3,0.0001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,1,5,3,0.0001,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,1,5,3,0.0001,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,1,5,3,0.0001,0.0,1.0,0.0,0.0,0,0,200
2,1,1,1,5,3,3e-05,-9999.0,0.028755868544600938,0.49,0.05432372505543236,98,3310,102
2,1,1,1,5,3,3e-05,-40.0,0.04470802919708029,0.49,0.08193979933110368,98,2094,102
2,1,1,1,5,3,3e-05,-35.0,0.12389380530973451,0.49,0.1977800201816347,98,693,102
2,1,1,1,5,3,3e-05,-30.0,0.14285714285714285,0.485,0.22070534698521044,97,582,103
2,1,1,1,5,3,3e-05,-25.0,0.15257048092868988,0.46,0.22914072229140722,92,511,108
2,1,1,1,5,3,3e-05,-20.0,0.14549180327868852,0.355,0.2063953488372093,71,417,129
2,1,1,1,5,3,3e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,1,5,3,3e-05,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,1,5,3,3e-05,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,1,5,3,3e-05,0.0,1.0,0.0,0.0,0,0,200
2,1,1,1,5,3,1e-05,-9999.0,0.032301032301032304,0.485,0.06056821729628474,97,2906,103
2,1,1,1,5,3,1e-05,-40.0,0.04692791485244315,0.485,0.08557565063961181,97,1970,103
2,1,1,1,5,3,1e-05,-35.0,0.13090418353576247,0.485,0.20616365568544098,97,644,103
2,1,1,1,5,3,1e-05,-30.0,0.14953271028037382,0.48,0.22802850356294532,96,546,104
2,1,1,1,5,3,1e-05,-25.0,0.15268456375838926,0.455,0.228643216080402,91,505,109
2,1,1,1,5,3,1e-05,-20.0,0.1446280991735537,0.35,0.2046783625730994,70,414,130
2,1,1,1,5,3,1e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,1,5,3,1e-05,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,1,5,3,1e-05,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,1,5,3,1e-05,0.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,2,0.01,-9999.0,0.009889402539645386,0.845,0.01955000289201226,169,16920,31
2,1,1,2,5,2,0.01,-40.0,0.0447682119205298,0.845,0.08503144654088049,169,3606,31
2,1,1,2,5,2,0.01,-35.0,0.10519724483406387,0.84,0.18697829716193656,168,1429,32
2,1,1,2,5,2,0.01,-30.0,0.1534090909090909,0.81,0.25796178343949044,162,894,38
2,1,1,2,5,2,0.01,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
2,1,1,2,5,2,0.01,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,1,2,5,2,0.01,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,2,5,2,0.01,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,2,5,2,0.01,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,2,0.01,0.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,2,0.003,-9999.0,0.01336437316778755,0.775,0.026275639938972705,155,11443,45
2,1,1,2,5,2,0.003,-40.0,0.04495359628770302,0.775,0.0849780701754386,155,3293,45
2,1,1,2,5,2,0.003,-35.0,0.10915492957746478,0.775,0.19135802469135801,155,1265,45
2,1,1,2,5,2,0.003,-30.0,0.15119916579770595,0.725,0.25021570319240727,145,814,55
2,1,1,2,5,2,0.003,-25.0,0.17156105100463678,0.555,0.26210153482880755,111,536,89
2,1,1,2,5,2,0.003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,1,2,5,2,0.003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,2,5,2,0.003,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,2,5,2,0.003,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,2,0.003,0.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,2,0.001,-9999.0,0.01652589056188028,0.675,0.03226191898673677,135,8034,65
2,1,1,2,5,2,0.001,-40.0,0.04251968503937008,0.675,0.07999999999999999,135,3040,65
2,1,1,2,5,2,0.001,-35.0,0.1070578905630452,0.675,0.18480492813141686,135,1126,65
2,1,1,2,5,2,0.001,-30.0,0.14789533560864618,0.65,0.24096385542168672,130,749,70
2,1,1,2,5,2,0.001,-25.0,0.165625,0.53,0.2523809523809524,106,534,94
2,1,1,2,5,2,0.001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,1,2,5,2,0.001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,2,5,2,0.001,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,2,5,2,0.001,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,2,0.001,0.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,2,0.0003,-9999.0,0.022452504317789293,0.65,0.04340567612687813,130,5660,70
2,1,1,2,5,2,0.0003,-40.0,0.045422781271837874,0.65,0.08491182233834095,130,2732,70
2,1,1,2,5,2,0.0003,-35.0,0.11638316920322292,0.65,0.19741837509491267,130,987,70
2,1,1,2,5,2,0.0003,-30.0,0.15384615384615385,0.63,0.24730127576054958,126,693,74
2,1,1,2,5,2,0.0003,-25.0,0.1648177496038035,0.52,0.2503008423586041,104,527,96
2,1,1,2,5,2,0.0003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,1,2,5,2,0.0003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,2,5,2,0.0003,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,2,5,2,0.0003,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,2,0.0003,0.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,2,0.0001,-9999.0,0.02536772543167768,0.595,0.04866080556123492,119,4572,81
2,1,1,2,5,2,0.0001,-40.0,0.045437189767086675,0.595,0.08442710180915218,119,2500,81
2,1,1,2,5,2,0.0001,-35.0,0.11609756097560976,0.595,0.19428571428571428,119,906,81
2,1,1,2,5,2,0.0001,-30.0,0.15051020408163265,0.59,0.23983739837398374,118,666,82
2,1,1,2,5,2,0.0001,-25.0,0.16025641025641027,0.5,0.24271844660194178,100,524,100
2,1,1,2,5,2,0.0001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,1,2,5,2,0.0001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,2,5,2,0.0001,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,2,5,2,0.0001,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,2,0.0001,0.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,2,3e-05,-9999.0,0.02806931901391262,0.575,0.05352571561554573,115,3982,85
2,1,1,2,5,2,3e-05,-40.0,0.0467860048820179,0.575,0.08653122648607976,115,2343,85
2,1,1,2,5,2,3e-05,-35.0,0.12092534174553102,0.575,0.1998262380538662,115,836,85
2,1,1,2,5,2,3e-05,-30.0,0.14960629921259844,0.57,0.237006237006237,114,648,86
2,1,1,2,5,2,3e-05,-25.0,0.16097560975609757,0.495,0.2429447852760736,99,516,101
2,1,1,2,5,2,3e-05,-20.0,0.15212981744421908,0.375,0.21645021645021648,75,418,125
2,1,1,2,5,2,3e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,2,5,2,3e-05,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,2,5,2,3e-05,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,2,3e-05,0.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,2,1e-05,-9999.0,0.029005150447275686,0.535,0.05502699922859347,107,3582,93
2,1,1,2,5,2,1e-05,-40.0,0.04566794707639778,0.535,0.08415257569799449,107,2236,93
2,1,1,2,5,2,1e-05,-35.0,0.12076749435665914,0.535,0.19705340699815838,107,779,93
2,1,1,2,5,2,1e-05,-30.0,0.14421768707482993,0.53,0.2267379679144385,106,629,94
2,1,1,2,5,2,1e-05,-25.0,0.1568627450980392,0.48,0.23645320197044334,96,516,104
2,1,1,2,5,2,1e-05,-20.0,0.15071283095723015,0.37,0.21418234442836465,74,417,126
2,1,1,2,5,2,1e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,2,5,2,1e-05,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,2,5,2,1e-05,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,2,1e-05,0.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,3,0.01,-9999.0,0.010008529997156668,0.88,0.019791959516446446,176,17409,24
2,1,1,2,5,3,0.01,-40.0,0.04642574518596676,0.88,0.08819844650463543,176,3615,24
2,1,1,2,5,3,0.01,-35.0,0.10804174340085942,0.88,0.19245489338436303,176,1453,24
2,1,1,2,5,3,0.01,-30.0,0.1606313834726091,0.865,0.27094753328112764,173,904,27
2,1,1,2,5,3,0.01,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
2,1,1,2,5,3,0.01,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,1,2,5,3,0.01,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,2,5,3,0.01,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,2,5,3,0.01,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,3,0.01,0.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,3,0.003,-9999.0,0.01224889759921607,0.75,0.02410412984091274,150,12096,50
2,1,1,2,5,3,0.003,-40.0,0.0427715996578272,0.75,0.08092797410304829,150,3357,50
2,1,1,2,5,3,0.003,-35.0,0.10252904989747096,0.75,0.1803968731208659,150,1313,50
2,1,1,2,5,3,0.003,-30.0,0.1505050505050505,0.745,0.2504201680672269,149,841,51
2,1,1,2,5,3,0.003,-25.0,0.17156105100463678,0.555,0.26210153482880755,111,536,89
2,1,1,2,5,3,0.003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,1,2,5,3,0.003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,2,5,3,0.003,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,2,5,3,0.003,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,3,0.003,0.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,3,0.001,-9999.0,0.014179531160663237,0.62,0.027724986025712686,124,8621,76
2,1,1,2,5,3,0.001,-40.0,0.03884711779448621,0.62,0.07311320754716981,124,3068,76
2,1,1,2,5,3,0.001,-35.0,0.09553158705701079,0.62,0.16555407209612816,124,1174,76
2,1,1,2,5,3,0.001,-30.0,0.1362126245847176,0.615,0.2230281051677244,123,780,77
2,1,1,2,5,3,0.001,-25.0,0.16925465838509315,0.545,0.25829383886255924,109,535,91
2,1,1,2,5,3,0.001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,1,2,5,3,0.001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,2,5,3,0.001,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,2,5,3,0.001,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,3,0.001,0.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,3,0.0003,-9999.0,0.018421910661884578,0.565,0.03568045468898011,113,6021,87
2,1,1,2,5,3,0.0003,-40.0,0.03967696629213483,0.565,0.07414698162729659,113,2735,87
2,1,1,2,5,3,0.0003,-35.0,0.1031021897810219,0.565,0.17438271604938269,113,983,87
2,1,1,2,5,3,0.0003,-30.0,0.13477737665463296,0.56,0.21726479146459746,112,719,88
2,1,1,2,5,3,0.0003,-25.0,0.16352201257861634,0.52,0.2488038277511962,104,532,96
2,1,1,2,5,3,0.0003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,1,2,5,3,0.0003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,2,5,3,0.0003,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,2,5,3,0.0003,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,3,0.0003,0.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,3,0.0001,-9999.0,0.02254861398427803,0.545,0.04330552244735797,109,4725,91
2,1,1,2,5,3,0.0001,-40.0,0.04177845917976236,0.545,0.07760768956924172,109,2500,91
2,1,1,2,5,3,0.0001,-35.0,0.1092184368737475,0.545,0.18196994991652754,109,889,91
2,1,1,2,5,3,0.0001,-30.0,0.13670886075949368,0.54,0.21818181818181817,108,682,92
2,1,1,2,5,3,0.0001,-25.0,0.16134185303514376,0.505,0.24455205811138014,101,525,99
2,1,1,2,5,3,0.0001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,1,2,5,3,0.0001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,2,5,3,0.0001,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,2,5,3,0.0001,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,3,0.0001,0.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,3,3e-05,-9999.0,0.025304136253041364,0.52,0.04825986078886311,104,4006,96
2,1,1,2,5,3,3e-05,-40.0,0.04309987567343556,0.52,0.07960199004975126,104,2309,96
2,1,1,2,5,3,3e-05,-35.0,0.11428571428571428,0.52,0.18738738738738736,104,806,96
2,1,1,2,5,3,3e-05,-30.0,0.13678618857901725,0.515,0.21615949632738718,103,650,97
2,1,1,2,5,3,3e-05,-25.0,0.15721231766612642,0.485,0.23745410036719705,97,520,103
2,1,1,2,5,3,3e-05,-20.0,0.15353535353535352,0.38,0.218705035971223,76,419,124
2,1,1,2,5,3,3e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,2,5,3,3e-05,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,2,5,3,3e-05,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,3,3e-05,0.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,3,1e-05,-9999.0,0.027515511195036417,0.51,0.052213974916815974,102,3605,98
2,1,1,2,5,3,1e-05,-40.0,0.04398447606727038,0.51,0.08098451766574037,102,2217,98
2,1,1,2,5,3,1e-05,-35.0,0.11805555555555555,0.51,0.19172932330827067,102,762,98
2,1,1,2,5,3,1e-05,-30.0,0.13854595336076816,0.505,0.21743810548977396,101,628,99
2,1,1,2,5,3,1e-05,-25.0,0.1568627450980392,0.48,0.23645320197044334,96,516,104
2,1,1,2,5,3,1e-05,-20.0,0.15212981744421908,0.375,0.21645021645021648,75,418,125
2,1,1,2,5,3,1e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,1,2,5,3,1e-05,-10.0,0.0,0.0,0.0,0,56,200
2,1,1,2,5,3,1e-05,-5.0,1.0,0.0,0.0,0,0,200
2,1,1,2,5,3,1e-05,0.0,1.0,0.0,0.0,0,0,200
2,1,2,1,5,2,0.01,-9999.0,0.010462654974296945,0.865,0.020675231550642367,173,16362,27
2,1,2,1,5,2,0.01,-40.0,0.0461456388370232,0.865,0.08761711825778679,173,3576,27
2,1,2,1,5,2,0.01,-35.0,0.10899873257287707,0.86,0.19347581552305962,172,1406,28
2,1,2,1,5,2,0.01,-30.0,0.15864022662889518,0.84,0.266878474980143,168,891,32
2,1,2,1,5,2,0.01,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
2,1,2,1,5,2,0.01,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,2,1,5,2,0.01,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,2,1,5,2,0.01,-10.0,0.0,0.0,0.0,0,56,200
2,1,2,1,5,2,0.01,-5.0,1.0,0.0,0.0,0,0,200
2,1,2,1,5,2,0.01,0.0,1.0,0.0,0.0,0,0,200
2,1,2,1,5,2,0.003,-9999.0,0.01460123833287127,0.79,0.028672534252790125,158,10663,42
2,1,2,1,5,2,0.003,-40.0,0.04659392509584193,0.79,0.08799777220829852,158,3233,42
2,1,2,1,5,2,0.003,-35.0,0.11366906474820145,0.79,0.19874213836477989,158,1232,42
2,1,2,1,5,2,0.003,-30.0,0.15723270440251572,0.75,0.25996533795493937,150,804,50
2,1,2,1,5,2,0.003,-25.0,0.17156105100463678,0.555,0.26210153482880755,111,536,89
2,1,2,1,5,2,0.003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,2,1,5,2,0.003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,2,1,5,2,0.003,-10.0,0.0,0.0,0.0,0,56,200
2,1,2,1,5,2,0.003,-5.0,1.0,0.0,0.0,0,0,200
2,1,2,1,5,2,0.003,0.0,1.0,0.0,0.0,0,0,200
2,1,2,1,5,2,0.001,-9999.0,0.01823020625415835,0.685,0.03551523007128969,137,7378,63
2,1,2,1,5,2,0.001,-40.0,0.04406561595368286,0.685,0.08280447265034753,137,2972,63
2,1,2,1,5,2,0.001,-35.0,0.11247947454844007,0.685,0.19322990126939352,137,1081,63
2,1,2,1,5,2,0.001,-30.0,0.15456674473067916,0.66,0.2504743833017078,132,722,68
2,1,2,1,5,2,0.001,-25.0,0.16901408450704225,0.54,0.2574493444576877,108,531,92
2,1,2,1,5,2,0.001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,2,1,5,2,0.001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,2,1,5,2,0.001,-10.0,0.0,0.0,0.0,0,56,200
2,1,2,1,5,2,0.001,-5.0,1.0,0.0,0.0,0,0,200
2,1,2,1,5,2,0.001,0.0,1.0,0.0,0.0,0,0,200
2,1,2,1,5,2,0.0003,-9999.0,0.023922571219868516,0.655,0.04615926708949965,131,5345,69
2,1,2,1,5,2,0.0003,-40.0,0.04615926708949965,0.655,0.08624094799210005,131,2707,69
2,1,2,1,5,2,0.0003,-35.0,0.11791179117911792,0.655,0.19984744469870327,131,980,69
2,1,2,1,5,2,0.0003,-30.0,0.1575682382133995,0.635,0.2524850894632207,127,679,73
2,1,2,1,5,2,0.0003,-25.0,0.16455696202531644,0.52,0.25,104,528,96
2,1,2,1,5,2,0.0003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,2,1,5,2,0.0003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,2,1,5,2,0.0003,-10.0,0.0,0.0,0.0,0,56,200
2,1,2,1,5,2,0.0003,-5.0,1.0,0.0,0.0,0,0,200
2,1,2,1,5,2,0.0003,0.0,1.0,0.0,0.0,0,0,200
2,1,2,1,5,2,0.0001,-9999.0,0.025932276039434207,0.605,0.04973284011508426,121,4545,79
2,1,2,1,5,2,0.0001,-40.0,0.045937737281700836,0.605,0.08539167254763586,121,2513,79
2,1,2,1,5,2,0.0001,-35.0,0.11690821256038647,0.605,0.19595141700404858,121,914,79
2,1,2,1,5,2,0.0001,-30.0,0.1534526854219949,0.6,0.2443991853360489,120,662,80
2,1,2,1,5,2,0.0001,-25.0,0.16185897435897437,0.505,0.2451456310679612,101,523,99
2,1,2,1,5,2,0.0001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,2,1,5,2,0.0001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,2,1,5,2,0.0001,-10.0,0.0,0.0,0.0,0,56,200
2,1,2,1,5,2,0.0001,-5.0,1.0,0.0,0.0,0,0,200
2,1,2,1,5,2,0.0001,0.0,1.0,0.0,0.0,0,0,200
2,1,2,1,5,2,3e-05,-9999.0,0.027677496991576414,0.575,0.05281285878300804,115,4040,85
2,1,2,1,5,2,3e-05,-40.0,0.04627766599597585,0.575,0.08566108007448789,115,2370,85
2,1,2,1,5,2,3e-05,-35.0,0.1184346035015448,0.575,0.1964133219470538,115,856,85
2,1,2,1,5,2,3e-05,-30.0,0.14941022280471822,0.57,0.23676012461059193,114,649,86
2,1,2,1,5,2,3e-05,-25.0,0.16097560975609757,0.495,0.2429447852760736,99,516,101
2,1,2,1,5,2,3e-05,-20.0,0.15212981744421908,0.375,0.21645021645021648,75,418,125
2,1,2,1,5,2,3e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,2,1,5,2,3e-05,-10.0,0.0,0.0,0.0,0,56,200
2,1,2,1,5,2,3e-05,-5.0,1.0,0.0,0.0,0,0,200
2,1,2,1,5,2,3e-05,0.0,1.0,0.0,0.0,0,0,200
2,1,2,1,5,2,1e-05,-9999.0,0.0288153681963714,0.54,0.0547112462006079,108,3640,92
2,1,2,1,5,2,1e-05,-40.0,0.04572396274343776,0.54,0.08430913348946134,108,2254,92
2,1,2,1,5,2,1e-05,-35.0,0.12067039106145251,0.54,0.19726027397260273,108,787,92
2,1,2,1,5,2,1e-05,-30.0,0.1445945945945946,0.535,0.22765957446808513,107,633,93
2,1,2,1,5,2,1e-05,-25.0,0.1568627450980392,0.48,0.23645320197044334,96,516,104
2,1,2,1,5,2,1e-05,-20.0,0.15040650406504066,0.37,0.21387283236994223,74,418,126
2,1,2,1,5,2,1e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,2,1,5,2,1e-05,-10.0,0.0,0.0,0.0,0,56,200
2,1,2,1,5,2,1e-05,-5.0,1.0,0.0,0.0,0,0,200
2,1,2,1,5,2,1e-05,0.0,1.0,0.0,0.0,0,0,200
2,1,2,1,5,3,0.01,-9999.0,0.01049317943336831,0.9,0.020744496945949056,180,16974,20
2,1,2,1,5,3,0.01,-40.0,0.04768211920529802,0.9,0.09056603773584906,180,3595,20
2,1,2,1,5,3,0.01,-35.0,0.11056511056511056,0.9,0.19693654266958424,180,1448,20
2,1,2,1,5,3,0.01,-30.0,0.16022099447513813,0.87,0.27060653188180406,174,912,26
2,1,2,1,5,3,0.01,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
2,1,2,1,5,3,0.01,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,2,1,5,3,0.01,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,2,1,5,3,0.01,-10.0,0.0,0.0,0.0,0,56,200
2,1,2,1,5,3,0.01,-5.0,1.0,0.0,0.0,0,0,200
2,1,2,1,5,3,0.01,0.0,1.0,0.0,0.0,0,0,200
